tket_bench,0410184_169.qasm,77,0,5,51,25,1,0,0,211,104,42,12,42,12,0.3
tket_bench,cnt3-5_179.qasm,70,0,4,54,15,1,0,0,175,85,31,5,31,5,0.2
tket_bench,one-two-three-v3_101.qasm,28,0,1,22,5,1,0,0,70,32,29,6,29,6,0.2
tket_bench,mod10_176.qasm,77,0,12,61,15,1,0,0,178,78,19,1,19,1,0.2
tket_bench,pf2_40_before.qasm,560,240,320,320,0,0,0,120,2880,480,4363,3803,4363,3803,0.62
tket_bench,4gt13_91.qasm,42,0,0,36,5,1,0,0,103,49,47,14,47,14,0.2
tket_bench,pf4_20_before.qasm,1400,520,880,880,0,0,0,260,7200,1200,5021,3861,5021,3861,0.135
tket_bench,sqrt8_260.qasm,1309,0,361,964,63,3,279,0,3009,1314,48,16,48,16,0.53
tket_bench,decod24-v1_41.qasm,35,0,1,30,4,1,0,0,85,38,19,1,19,1,0.2
tket_bench,alu-v2_30.qasm,217,0,55,175,41,1,0,0,504,223,32,6,32,6,0.5
tket_bench,alu-v3_34.qasm,21,0,0,13,7,1,0,0,52,24,23,3,23,3,0.2
tket_bench,pf4_10_after.qasm,1520,760,760,760,0,0,0,380,5200,1220,4376,2696,4376,2696,0.78
tket_bench,sym9_146.qasm,140,0,1,98,41,1,0,0,328,148,61,29,61,29,0.4
tket_bench,pf2_20_after.qasm,640,320,320,320,0,0,0,160,2240,520,3107,2387,3107,2387,0.34
tket_bench,cm152a_212.qasm,532,0,95,438,93,1,0,0,1221,532,16,0,16,0,0.12
tket_bench,hwb5_53.qasm,574,0,191,449,124,1,0,0,1336,598,34,7,34,7,0.15
tket_bench,one-two-three-v0_97.qasm,126,0,28,97,28,1,0,0,290,128,22,2,22,2,0.3
tket_bench,alu-bdd_288.qasm,35,0,0,29,5,1,0,0,84,38,24,3,24,3,0.2
tket_bench,pf1_10_before.qasm,80,40,40,40,0,0,0,20,380,60,216,136,216,136,0.2
tket_bench,4gt4-v1_74.qasm,119,0,30,97,21,1,0,0,273,119,16,0,16,0,0.3
tket_bench,pm1_249.qasm,770,0,132,632,83,0,55,0,1776,771,28,5,28,5,0.20
tket_bench,sys6-v0_111.qasm,91,0,0,63,27,1,0,0,215,98,46,17,46,17,0.3
tket_bench,pf1_50_before.qasm,400,200,200,200,0,0,0,100,1900,300,4036,3636,4036,3636,0.50
tket_bench,C2H4_frz_P_sto3g.qasm,14112,14110,0,2,0,0,0,10429,607346,309068,126094,86196,120957,81043,13.510
tket_bench,C2H4_frz_JW_sto3g.qasm,14112,14110,0,2,0,0,0,49547,438540,312096,75011,56867,64152,46113,11.773
